,actual,pred
815,0.0,8647.423
816,0.0,-6957.1123
817,0.0,3364.1914
818,0.0,-1328.0413
819,0.0,-58.39081
820,0.0,-618.8569
821,0.0,380.4348
822,0.0,2079.543
823,0.0,-7028.42
824,0.0,-4331.6377
825,0.0,-2016.2742
826,0.0,-2469.6304
827,0.0,-470.38245
828,0.0,3056.312
829,0.0,3357.0693
830,0.0,2860.8948
831,0.0,4020.4595
832,0.0,10204.875
833,0.0,8585.109
834,0.0,9804.402
835,0.0,5485.955
836,0.0,7751.666
837,1130.0,12696.629
838,1361.0,20420.584
839,1909.0,17741.014
840,3784.0,17870.508
841,4426.0,23682.598
842,4478.0,26520.451
843,4505.0,28244.297
844,7543.0,30353.266
845,4945.0,30700.338
846,4599.0,37166.58
847,6236.0,33347.27
848,6094.0,32412.77
849,9351.0,33244.418
850,9848.0,42297.008
851,10082.0,34109.984
852,11320.0,36187.016
853,5548.0,30900.715
854,5875.999999999999,30145.492
855,3226.9999999999995,37505.51
856,3226.0,27943.479
857,1680.0,26184.684
858,1804.0,22131.29
859,1336.0,23780.297
860,1968.0,19450.332
861,2104.0,23150.135
862,3011.0,23825.086
863,2139.0,19702.775
864,736.0,21334.998
865,0.0,9188.098
866,0.0,9267.861
867,0.0,13545.657
868,0.0,6663.639
869,0.0,6468.8555
870,0.0,3026.306
871,0.0,6405.6724
872,0.0,-8581.947
873,0.0,2680.766
874,0.0,-2628.0627
875,0.0,-1223.3259
876,0.0,-1067.9803
877,0.0,-927.82263
878,0.0,2029.9219
879,0.0,-7152.399
880,0.0,-3806.2822
881,0.0,-2144.003
882,0.0,-1145.427
883,0.0,398.2788
884,0.0,3864.0012
885,0.0,5402.9575
886,0.0,4565.5073
887,0.0,6419.5166
888,0.0,13243.36
889,0.0,11518.004
890,0.0,13270.512
891,0.0,9036.766
892,1130.0,10918.744
893,1361.0,17471.91
894,1909.0,23558.35
895,1738.0,20637.266
896,4426.0,21135.367
897,4478.0,26623.652
898,4505.0,29173.244
899,7543.0,30226.234
900,4945.0,32856.664
901,4599.0,32778.215
902,6236.0,39212.793
903,6094.0,34598.63
904,9351.0,33674.113
905,9848.0,33986.285
906,10082.0,43202.633
